0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,filename,genre
-173.81045532226562,137.17355346679688,-23.72303009033203,26.979677200317383,-16.67521095275879,4.194730281829834,-12.57178783416748,5.851668834686279,-2.87695050239563,-1.1783808469772339,-1.9682403802871704,1.8011796474456787,-3.0069503784179688,0.46209031343460083,0.17099183797836304,0.19255667924880981,0.37835657596588135,0.3539494276046753,0.4592571258544922,0.27628475427627563,0.32396185398101807,0.1876538097858429,0.20239782333374023,0.32359978556632996,0.31653860211372375,16.17231863362414,16.37877382419769,21.30386076516199,21.594250074124172,18.67648789043173,17.765835133664403,35.72235552424617,1410.023423440256,161.4990234375,blues.00010.wav,blues
-287.931884765625,124.0107650756836,5.467447757720947,33.66307067871094,1.0916539430618286,14.703699111938477,-4.881141662597656,8.668891906738281,0.7843315601348877,6.576080322265625,-4.875814914703369,-3.1767609119415283,-5.538258075714111,0.2483403980731964,0.2303171306848526,0.30519622564315796,0.4141206443309784,0.6587240099906921,0.541793942451477,0.352659672498703,0.34855934977531433,0.34550485014915466,0.3478560745716095,0.27667346596717834,0.3209024965763092,27.473330850665782,16.88245596638507,17.70137483223444,17.876979839518352,17.39856772502741,16.091328600156487,32.16006630101927,1352.742709723766,161.4990234375,blues.00011.wav,blues
-207.23829650878906,132.82740783691406,-15.454079627990723,60.98097229003906,0.7190262675285339,12.46132755279541,1.163385033607483,-1.5329197645187378,-17.89584732055664,8.360363006591797,-2.459650993347168,-0.5846391916275024,0.3722645044326782,0.30373919010162354,0.16060717403888702,0.21950650215148926,0.20335963368415833,0.19669215381145477,0.26667141914367676,0.3021581172943115,0.1577230840921402,0.18236225843429565,0.2133905589580536,0.3753588795661926,0.6504871845245361,16.891745863969614,18.89233691441681,21.021541674873056,20.096252460339123,21.639422560360064,22.806531214096154,33.53688929320493,1360.6856016703396,184.5703125,blues.00012.wav,blues
-209.80392456054688,124.46475982666016,10.309393882751465,47.016357421875,6.478227138519287,15.415120124816895,-2.015941619873047,6.7262187004089355,-21.543222427368164,10.720834732055664,-5.532846450805664,-2.195727586746216,-3.0491857528686523,0.1276945024728775,0.14224939048290253,0.17113937437534332,0.14699554443359375,0.18999652564525604,0.2321002185344696,0.1563587784767151,0.21675123274326324,0.3452763855457306,0.3849097192287445,0.6917692422866821,0.3736830949783325,17.05654375039744,18.544415623637075,21.598669951170574,18.855842218597246,19.588296985931414,19.25489480117739,34.97303827149957,1324.527825294569,107.666015625,blues.00013.wav,blues
-305.66436767578125,113.0710220336914,12.10733413696289,45.05219650268555,17.734384536743164,14.590070724487305,4.147995948791504,0.22631137073040009,-7.021586894989014,13.646476745605469,8.914210319519043,1.3037985563278198,5.954978942871094,0.2959798276424408,0.31584712862968445,0.29459619522094727,0.23986488580703735,0.29456353187561035,0.31403103470802307,0.23693250119686127,0.23518000543117523,0.28398796916007996,0.37791842222213745,0.6206915378570557,0.4371238350868225,17.679678160015623,19.682804943313524,23.63086398098306,19.51601065377723,20.491167529556282,19.446793881410674,30.891390483189152,1171.967431930455,151.99908088235293,blues.00014.wav,blues
-238.51962280273438,120.10218811035156,-4.221948146820068,42.294593811035156,5.923821926116943,13.911397933959961,5.350523948669434,1.8952672481536865,-16.928089141845703,12.343145370483398,3.938899517059326,-1.3966830968856812,0.013027678243815899,0.2700389623641968,0.16510167717933655,0.24188987910747528,0.24282659590244293,0.28292661905288696,0.29346129298210144,0.26243212819099426,0.17003126442432404,0.19486087560653687,0.24148698151111603,0.3523685932159424,0.5193532705307007,16.8547661227614,18.555580648738022,20.9636583595755,19.73258462790029,20.2910708291332,20.022597213674636,33.094510857584524,1420.438571434397,103.359375,blues.00015.wav,blues
-233.77281188964844,120.66433715820312,-3.1640920639038086,39.514827728271484,3.83152437210083,18.828155517578125,-3.6787381172180176,4.425468444824219,-14.96492862701416,17.57147789001465,1.8461247682571411,2.550088405609131,-1.2302391529083252,0.23239246010780334,0.16875645518302917,0.1495213359594345,0.27854713797569275,0.40721023082733154,0.2495265007019043,0.2720714509487152,0.3548412024974823,0.5287467837333679,0.5378588438034058,0.26490318775177,0.25382760167121887,16.85070652317994,17.971228657029435,21.036506642583973,18.756802876808646,20.260904624405878,18.605217928650003,33.90790713420784,1455.0726339660955,198.76802884615384,blues.00016.wav,blues
-245.68724060058594,140.4812469482422,-2.7912185192108154,60.40451431274414,18.903512954711914,9.828393936157227,3.563823938369751,0.5228625535964966,-16.378488540649414,6.6293535232543945,7.258424282073975,-4.02123498916626,1.6011250019073486,0.30274373292922974,0.207266703248024,0.15756593644618988,0.15969359874725342,0.3066374659538269,0.2563743591308594,0.2543010115623474,0.3127846121788025,0.4252117872238159,0.5784976482391357,0.35299769043922424,0.31265056133270264,15.957412746097543,18.98860000072543,22.634809353106537,19.932510666037594,21.300872660004853,21.695854067757423,31.49684493301689,1089.0053435041514,172.265625,blues.00017.wav,blues
-252.48178100585938,104.94515991210938,15.2964448928833,42.68783950805664,6.77045202255249,21.611764907836914,-1.3111783266067505,5.681745529174805,-16.636873245239258,12.169349670410156,-1.9619532823562622,1.9602652788162231,-0.8982277512550354,0.2108725756406784,0.16098842024803162,0.18929792940616608,0.20331983268260956,0.21737562119960785,0.28001999855041504,0.329293817281723,0.25057682394981384,0.3302190899848938,0.37681809067726135,0.2984076142311096,0.39363691210746765,18.179413740894983,18.670310531688646,23.509211266226693,18.935473843861725,19.752488417598524,18.244366642928565,34.693799940717874,1537.4913865266892,83.35433467741936,blues.00018.wav,blues
-236.67947387695312,138.4055938720703,-4.930479526519775,47.65449905395508,5.15785026550293,8.887805938720703,0.48740580677986145,-3.788341999053955,-14.984867095947266,10.428945541381836,-0.3413841128349304,0.7833589911460876,1.780983805656433,0.19479885697364807,0.19424137473106384,0.1575937271118164,0.2542765438556671,0.34069910645484924,0.146967813372612,0.13919757306575775,0.24395069479942322,0.4377345144748688,0.5545773506164551,0.2522874176502228,0.1730203479528427,16.514078329475538,18.341678551700845,22.74198133329287,19.2571865640276,20.71006749033866,20.673343119529278,32.13162145688698,1195.4981309471507,123.046875,blues.00019.wav,blues
-230.36378479003906,127.07772827148438,7.114696502685547,39.76705551147461,1.9217218160629272,17.410606384277344,-5.626917839050293,8.2406644821167,-18.11604118347168,13.844724655151367,-3.757110834121704,2.5798490047454834,-4.316714286804199,0.24969853460788727,0.172549307346344,0.2179938405752182,0.2924686074256897,0.4961913824081421,0.24927711486816406,0.22601503133773804,0.34278348088264465,0.38807398080825806,0.299290269613266,0.2833128869533539,0.4145439863204956,16.313567698097117,15.951271935066995,20.526270139114605,17.660601140712814,18.52977133775778,17.2324922148112,34.27820286558109,1390.3828142454288,135.99917763157896,blues.00020.wav,blues
-264.6712646484375,138.85433959960938,11.167328834533691,48.52392578125,14.904312133789062,20.586437225341797,3.206176280975342,1.2635794878005981,-15.839372634887695,15.975111961364746,3.35821795463562,-1.506640911102295,1.896920919418335,0.23314043879508972,0.16188845038414001,0.1800544261932373,0.21771010756492615,0.38677167892456055,0.5578677654266357,0.4569147825241089,0.4429669678211212,0.40354618430137634,0.29668956995010376,0.28413838148117065,0.2340335249900818,19.322358005677096,18.657456770732185,22.57909481651798,20.371385163234155,21.41897879375225,20.521571835170224,32.14082354565125,1046.775126610449,99.38401442307692,blues.00021.wav,blues
-233.96311950683594,136.14453125,3.3066365718841553,48.930625915527344,8.705183982849121,13.989510536193848,5.362715721130371,0.4101890027523041,-13.48355484008789,16.860368728637695,5.134751796722412,-2.230727195739746,3.9538214206695557,0.3898342251777649,0.23306342959403992,0.2116807997226715,0.2565474212169647,0.3292299211025238,0.49539053440093994,0.355815052986145,0.32016485929489136,0.28152820467948914,0.31771591305732727,0.2505592405796051,0.23779834806919098,18.64693501673907,17.909849830576533,22.696182284091694,20.280218302868697,21.422666660398022,21.982648496803126,33.045777834653244,1155.869256708858,95.703125,blues.00022.wav,blues
-227.25579833984375,137.7651824951172,-14.502317428588867,63.57535934448242,5.601748466491699,11.988767623901367,1.8891490697860718,-1.8709355592727661,-7.618035793304443,-2.4516425132751465,-2.898021697998047,-9.43382453918457,-10.939208030700684,0.20817874372005463,0.2739206552505493,0.18811936676502228,0.20792683959007263,0.4832455515861511,0.22903046011924744,0.12468960881233215,0.16487422585487366,0.28213855624198914,0.6510637998580933,0.3653881847858429,0.19110772013664246,16.078430126264973,19.50074359160606,24.15746402203703,21.213913106124988,20.585728582883952,20.626921854613617,30.660784729922064,1210.1413910383078,184.5703125,blues.00023.wav,blues
-274.3768310546875,130.40737915039062,-6.357467174530029,70.38822174072266,13.269662857055664,9.47218132019043,7.733089447021484,-1.2365491390228271,-0.5709879994392395,-2.2971627712249756,3.7794153690338135,0.08548226207494736,-0.9368568658828735,0.3059863746166229,0.23333077132701874,0.2313605397939682,0.17506901919841766,0.20530390739440918,0.23783104121685028,0.11781543493270874,0.0823153406381607,0.12756332755088806,0.29739895462989807,0.6092573404312134,0.5336041450500488,16.01476338288691,21.704744410477684,23.978363650116822,20.157896616329765,20.047590995938116,21.2692196413072,28.824411273467128,1120.1665687071636,103.359375,blues.00024.wav,blues
-249.31532287597656,131.0003204345703,0.6778697371482849,66.70415496826172,17.911272048950195,4.623277187347412,6.603808879852295,1.2421156167984009,1.4099406003952026,-1.5849273204803467,-0.9725387096405029,-3.572615623474121,-2.9297995567321777,0.2425544708967209,0.20957916975021362,0.26647526025772095,0.18082724511623383,0.23675508797168732,0.305176317691803,0.13574516773223877,0.11208091676235199,0.17639194428920746,0.43706873059272766,0.7760872840881348,0.4126380681991577,14.451171499090927,18.318366806964843,22.940932473606765,20.230247570419674,20.238832957228574,20.78675865138467,30.204763162687954,1109.3207630441668,92.28515625,blues.00025.wav,blues
-284.64056396484375,108.80130767822266,9.085318565368652,51.198062896728516,18.071889877319336,7.602154731750488,8.755716323852539,2.354090929031372,0.0033670824486762285,2.248495578765869,4.199125289916992,-3.2830638885498047,1.6176828145980835,0.37540945410728455,0.24692557752132416,0.21814575791358948,0.14881718158721924,0.20565742254257202,0.3697311282157898,0.20062130689620972,0.15378378331661224,0.19790981709957123,0.24965259432792664,0.4666779339313507,0.5095570683479309,17.452951288876264,19.930426470690218,23.14162330552601,21.202918830079415,21.686411688890626,20.32289861036271,29.925811236388242,1198.8570176825062,83.35433467741936,blues.00026.wav,blues
-228.2098388671875,130.3231658935547,-23.311424255371094,70.2009506225586,1.1310546398162842,7.5844268798828125,0.9005107879638672,1.9828155040740967,-6.164414882659912,-9.382747650146484,-2.5637800693511963,-4.525752544403076,-0.2604644000530243,0.39006543159484863,0.23868654668331146,0.2806510627269745,0.24534843862056732,0.4135757386684418,0.2971038520336151,0.20207983255386353,0.1252821683883667,0.16353562474250793,0.2144532948732376,0.3318790793418884,0.5615290999412537,18.53773291364323,19.93397201587129,24.465560146178316,22.178371231411607,22.386502540989593,22.86035008649645,30.795587440907376,1392.0263572927067,92.28515625,blues.00027.wav,blues
-248.9888153076172,139.0577392578125,-16.270870208740234,57.13714599609375,20.188507080078125,10.186956405639648,4.542910575866699,0.33107203245162964,-7.874578475952148,-3.45457124710083,-2.6574361324310303,-2.8329575061798096,-0.9046586751937866,0.2911836504936218,0.2208682745695114,0.25875145196914673,0.1777319610118866,0.21091938018798828,0.30962657928466797,0.16718782484531403,0.10157472640275955,0.16208438575267792,0.3374146819114685,0.5993869304656982,0.4765993058681488,15.103052586930234,20.19685256716612,22.84958230361597,20.08113015224593,20.186038214993026,21.053214062775798,30.324195059677304,1115.5894796268244,103.359375,blues.00028.wav,blues
-233.72897338867188,101.19027709960938,17.6479549407959,23.734172821044922,2.0825467109680176,25.93639373779297,-16.956384658813477,15.084952354431152,-22.273954391479492,4.381609916687012,-23.201656341552734,-6.050580978393555,-5.067926406860352,0.2692185342311859,0.35695505142211914,0.4736796021461487,0.43120917677879333,0.2816455662250519,0.22594429552555084,0.20370928943157196,0.22682087123394012,0.24057111144065857,0.3192925453186035,0.17705655097961426,0.16014046967029572,35.205824831520836,21.48600830544392,25.39036841937677,21.785650896333777,21.447614184109284,19.73666703906191,40.09604316519427,1648.8848322083286,129.19921875,blues.00029.wav,blues
-206.9323272705078,117.80413818359375,23.241365432739258,28.308992385864258,-1.1260130405426025,18.867393493652344,-21.9730224609375,17.844066619873047,-25.595348358154297,2.1395230293273926,-17.7824764251709,-8.011027336120605,-17.610441207885742,0.24562276899814606,0.1638697236776352,0.19971710443496704,0.2715935707092285,0.2927083671092987,0.4675283432006836,0.3755134046077728,0.3863249719142914,0.22245216369628906,0.16297580301761627,0.2057415097951889,0.16624271869659424,36.750027457337715,21.67925759858483,24.460080469539044,22.644963327287115,21.57147212650166,20.52371646039521,40.26876790416229,1379.0236797531356,151.99908088235293,blues.00030.wav,blues
-221.87301635742188,110.85540008544922,18.63608169555664,30.92296028137207,3.296435832977295,22.585636138916016,-20.403688430786133,12.121833801269531,-26.3325138092041,-4.367300987243652,-26.395551681518555,-13.04718017578125,-12.667627334594727,0.13404494524002075,0.2872989773750305,0.44929617643356323,0.3312368094921112,0.15567010641098022,0.10285583883523941,0.19868522882461548,0.2870168387889862,0.24915193021297455,0.41897183656692505,0.2475229799747467,0.18285924196243286,36.23635438237149,22.601657733822606,27.629182851138093,23.70754247361265,23.311230477201455,21.72395267462617,40.27817604055394,1330.6062681557469,151.99908088235293,blues.00031.wav,blues
-288.7326965332031,105.90115356445312,18.776206970214844,23.682645797729492,5.682040691375732,25.548940658569336,-13.463247299194336,12.437667846679688,-11.96367073059082,1.5746145248413086,-15.640523910522461,-6.632071018218994,-11.693038940429688,0.35346484184265137,0.2188638299703598,0.1967010200023651,0.18280251324176788,0.22355972230434418,0.29604753851890564,0.31156405806541443,0.4349830150604248,0.27721989154815674,0.24801258742809296,0.29694485664367676,0.27406594157218933,36.958439822418214,24.479932967697955,23.828491617804918,22.565115588775697,23.408334147708032,20.730888908593357,36.89661964258129,1309.7746510229813,143.5546875,blues.00032.wav,blues
-238.96987915039062,108.68231964111328,34.158817291259766,30.20716094970703,-0.49822133779525757,27.279754638671875,-21.377927780151367,14.166391372680664,-24.50922203063965,-1.8904002904891968,-28.051816940307617,-11.257109642028809,-16.457557678222656,0.31225818395614624,0.2167670726776123,0.17699012160301208,0.15533994138240814,0.24401120841503143,0.45676174759864807,0.31697580218315125,0.23535431921482086,0.21037857234477997,0.2692645192146301,0.2818249464035034,0.25340792536735535,37.024048946040665,21.679132379137833,25.75726879169786,23.243619530397762,21.384351813003985,21.0455685596009,39.96958797784499,1430.6028402421157,151.99908088235293,blues.00033.wav,blues
-217.1836395263672,105.78521728515625,15.602848052978516,25.24884033203125,-1.450050711631775,30.193269729614258,-17.71662139892578,17.319042205810547,-27.213607788085938,4.338282108306885,-20.057300567626953,-10.700284957885742,-14.228784561157227,0.2381390780210495,0.326014906167984,0.4690566062927246,0.3812730610370636,0.2475578337907791,0.23872114717960358,0.19899222254753113,0.21244025230407715,0.23597267270088196,0.3141154646873474,0.15829187631607056,0.12548212707042694,35.42910584802809,21.971689764493977,25.415761448241938,22.482012959140757,21.492555843271983,20.89002273549704,40.468846564705366,1537.0761619483683,184.5703125,blues.00034.wav,blues
-171.79478454589844,120.28173065185547,15.331754684448242,21.094314575195312,-5.395443439483643,24.185543060302734,-24.13084602355957,18.545135498046875,-22.342924118041992,1.3107385635375977,-20.765268325805664,-4.991692066192627,-17.108125686645508,0.19496993720531464,0.1714392900466919,0.2522892653942108,0.29602479934692383,0.3384179472923279,0.37865349650382996,0.29369667172431946,0.29377949237823486,0.28503647446632385,0.3573254346847534,0.39826399087905884,0.1994284987449646,34.94382761974462,21.532891672298533,24.482615346667885,24.142648902390164,22.36195540370055,19.768251776221017,40.890078265926185,1507.1579850499309,129.19921875,blues.00035.wav,blues
-200.1853790283203,116.34859466552734,17.990737915039062,25.287694931030273,0.28717073798179626,24.19377326965332,-22.253931045532227,11.182933807373047,-26.854318618774414,-7.637254238128662,-24.876745223999023,-12.010828971862793,-17.02494239807129,0.26551857590675354,0.13945214450359344,0.13098149001598358,0.14862829446792603,0.2569229006767273,0.500420331954956,0.2703116238117218,0.12934014201164246,0.17691455781459808,0.24980728328227997,0.31713807582855225,0.21448469161987305,36.18919899802275,21.653738313934344,26.536942054056347,23.154345231954693,22.67244770574803,21.191425169743475,40.09977674977688,1247.5800479447862,151.99908088235293,blues.00036.wav,blues
-328.5601806640625,102.70980834960938,19.872596740722656,26.714405059814453,7.152065753936768,22.70838737487793,-6.957088470458984,12.78970718383789,-10.729283332824707,-0.44259899854660034,-12.386709213256836,-8.909131050109863,-9.215008735656738,0.32079756259918213,0.12669596076011658,0.08789835125207901,0.19910593330860138,0.34085968136787415,0.6230326890945435,0.35185372829437256,0.19937551021575928,0.2056269645690918,0.17801448702812195,0.16849686205387115,0.18225128948688507,32.749557518431104,21.179038753568264,24.464702972890116,24.944003474681736,24.941260462325776,22.832690405835915,35.12495218927354,1188.4732078138645,123.046875,blues.00037.wav,blues
-192.69032287597656,111.15748596191406,21.351842880249023,26.396648406982422,-0.6495014429092407,23.487049102783203,-25.476696014404297,16.921979904174805,-16.97193145751953,5.785404205322266,-25.736196517944336,-5.053073883056641,-17.632251739501953,0.12085095793008804,0.10098543018102646,0.17668668925762177,0.3555172383785248,0.26488572359085083,0.24457870423793793,0.2912397086620331,0.31122758984565735,0.3462352454662323,0.3175584673881531,0.443391889333725,0.21700133383274078,34.81426126106293,23.602114040612033,24.303370319031384,22.982579526672975,22.932255349732287,20.718507815727783,40.97559673945938,1514.1569585845884,86.1328125,blues.00038.wav,blues
-301.7080383300781,111.53327941894531,21.896053314208984,16.150569915771484,8.198789596557617,22.08191680908203,-8.601798057556152,1.482753038406372,-17.0777587890625,-8.343711853027344,-17.010778427124023,-10.576026916503906,-15.687028884887695,0.33036842942237854,0.2263725996017456,0.1800420731306076,0.16491587460041046,0.28338363766670227,0.4825180768966675,0.24697595834732056,0.14491218328475952,0.17791669070720673,0.2869642674922943,0.28422701358795166,0.2555862367153168,36.65735989659038,22.49837035576547,25.463459987716636,22.375901147058535,22.286322342680233,20.014452039323803,35.206368183045406,1151.310495788512,117.45383522727273,blues.00039.wav,blues
-110.2850341796875,90.71587371826172,-2.5352983474731445,74.06490325927734,-11.763082504272461,39.21094512939453,-13.171311378479004,20.5441951751709,-17.162982940673828,12.813971519470215,-21.43714714050293,5.9571967124938965,-8.02690601348877,0.3763000965118408,0.45156264305114746,0.35624104738235474,0.4387536942958832,0.29064682126045227,0.2843312919139862,0.32643669843673706,0.489658385515213,0.6703291535377502,0.4578567445278168,0.33623814582824707,0.2970619201660156,18.357192909243405,14.835403099208744,20.11382006152134,18.19678670710932,18.655350119263815,17.27299739382323,41.63756288609503,2272.4696393575086,172.265625,blues.00040.wav,blues
-107.20325469970703,88.49288177490234,-4.171899795532227,55.477848052978516,-8.017714500427246,38.413597106933594,-6.413660526275635,28.57575035095215,-19.8199405670166,13.244697570800781,-19.248565673828125,12.076122283935547,-4.5822672843933105,0.32435518503189087,0.35894373059272766,0.41985657811164856,0.5677459836006165,0.30376821756362915,0.25161877274513245,0.32462286949157715,0.3939412236213684,0.45353785157203674,0.4270087480545044,0.49112170934677124,0.327184796333313,19.724977948154997,14.572250613918644,20.110925410880164,19.0878357557199,18.699991263253867,17.855051847146616,42.46115800646096,2390.421813618198,129.19921875,blues.00041.wav,blues
-159.5803985595703,69.80602264404297,-4.402106761932373,76.8451156616211,3.9148974418640137,45.17588806152344,-4.860273838043213,32.20158004760742,-9.805074691772461,7.8093581199646,-21.826738357543945,9.69575023651123,-2.5847606658935547,0.45213091373443604,0.4842473566532135,0.34599462151527405,0.24868524074554443,0.31243395805358887,0.36518001556396484,0.4260392189025879,0.36129724979400635,0.3295365869998932,0.34442460536956787,0.39552637934684753,0.4668593406677246,22.57746807126643,17.485054112988657,20.108599239043638,20.579563663560798,22.505198300631992,19.216002072262224,41.44107281703621,2301.5769168965485,89.10290948275862,blues.00042.wav,blues
-109.14070892333984,100.61964416503906,-8.666454315185547,47.35472869873047,-6.568465232849121,39.61775588989258,-8.521924018859863,29.572608947753906,-16.594837188720703,13.170881271362305,-24.213415145874023,6.583019256591797,-8.652446746826172,0.44768157601356506,0.3152099549770355,0.32252785563468933,0.36751508712768555,0.4088805615901947,0.367295503616333,0.4638841450214386,0.38013315200805664,0.4194934368133545,0.38528573513031006,0.39022141695022583,0.5190846920013428,19.27542473271087,14.134068190360031,18.05047171934295,17.746985026482317,17.800938874602682,16.59331371029615,41.943778126153475,2155.845202161907,129.19921875,blues.00043.wav,blues
-109.53125,86.92880249023438,-8.606025695800781,64.48048400878906,-6.302875995635986,43.64593505859375,-8.295385360717773,28.543201446533203,-14.08149242401123,8.137968063354492,-21.484119415283203,11.087112426757812,-5.095304012298584,0.3181043565273285,0.43621957302093506,0.43415260314941406,0.46491628885269165,0.3147598206996918,0.26117199659347534,0.32775136828422546,0.35019949078559875,0.4804888069629669,0.46842116117477417,0.49790000915527344,0.32732394337654114,19.85716395718085,14.497945021127647,19.577633006150208,18.914727213741255,19.526529331348545,17.153460582533967,42.57884552612407,2279.0311186490417,135.99917763157896,blues.00044.wav,blues
